id,machine_id,event_timestamp,longitude,latitude,course_over_ground,speed_gps_kph,road_segment_id
8148982905,38482,2014-10-23 04:50:37.000000,170.789947,-45.247383,117,98,370053844
8148982894,38482,2014-10-23 04:50:17.000000,170.785181,-45.243839,143,97,370161648
8148936722,7367,2014-10-23 05:00:32.000000,170.78534,-45.244064,325,95,370161648
8148936719,7367,2014-10-23 05:00:12.000000,170.789936,-45.247353,293,96,370053844
8148929740,7367,2014-10-23 04:59:55.000000,170.79452,-45.249632,325,95,370053844
8148929730,7367,2014-10-23 04:59:35.000000,170.796258,-45.254183,349,95,370053844
8148922040,7367,2014-10-23 04:59:05.000000,170.797951,-45.261228,358,96,370250233
8148922036,7367,2014-10-23 04:58:45.000000,170.799083,-45.265918,346,96,370250233
8148859592,4212,2014-10-23 04:53:54.000000,170.798344,-45.263817,168,95,370250233
8148853435,4213,2014-10-23 04:53:11.000000,170.796381,-45.253836,170,95,370053844
8148853424,4213,2014-10-23 04:52:51.000000,170.794216,-45.249375,138,99,370053844
8148851844,4212,2014-10-23 04:53:04.000000,170.796012,-45.252349,171,97,370053844
8148851837,4212,2014-10-23 04:52:44.000000,170.792623,-45.248318,123,96,370053844
8148845270,4213,2014-10-23 04:52:31.000000,170.788414,-45.246793,126,98,370161648
8148845260,4213,2014-10-23 04:52:11.000000,170.784324,-45.243052,143,96,370161648
8148843833,4212,2014-10-23 04:52:24.000000,170.786937,-45.245723,143,95,370161648
8148836718,4213,2014-10-23 04:51:31.000000,170.780942,-45.234328,192,99,370248900
8148835267,4212,2014-10-23 04:51:44.000000,170.780366,-45.23761,174,96,370248900
8148829564,38481,2014-10-23 04:51:28.000000,170.797217,-45.257507,165,92,370156551
8148822984,38481,2014-10-23 04:50:43.000000,170.792203,-45.248095,120,96,370053844
8148822977,38481,2014-10-23 04:50:23.000000,170.786577,-45.245323,147,98,370161648
8160096896,40822,2014-10-23 23:04:37.000000,170.796501,-45.254786,170,97,370053844
8160096877,40822,2014-10-23 23:04:18.000000,170.795046,-45.250216,150,100,370053844
8160083690,40822,2014-10-23 23:04:08.000000,170.79271,-45.248354,124,98,370053844
8159917078,4237,2014-10-23 22:54:30.000000,170.79877,-45.265104,343,95,370250233
8159910352,8371,2014-10-23 22:54:31.000000,170.798698,-45.264986,341,96,370250233
8159739569,9053,2014-10-23 22:45:26.000000,170.798296,-45.263955,347,96,370250233
8148800262,38481,2014-10-23 04:48:51.000000,170.781626,-45.22786,187,59,370303407
8148793537,38481,2014-10-23 04:48:09.000000,170.786367,-45.222013,225,71,370248595
8148752290,31622,2014-10-23 04:44:29.000000,170.788852,-45.220206,45,96,370157069
8148481197,27091,2014-10-23 04:31:44.000000,170.796016,-45.252635,171,95,370053844
8148419956,12119,2014-10-23 04:25:48.000000,170.787051,-45.245924,318,95,370161648
8148412711,12119,2014-10-23 04:25:18.000000,170.794848,-45.250064,330,96,370053844
8159386938,11349,2014-10-23 22:26:23.000000,170.780169,-45.236956,358,110,370248900
8159375229,11349,2014-10-23 22:26:14.000000,170.780853,-45.23942,336,114,370248900
8159375200,11349,2014-10-23 22:25:58.000000,170.784477,-45.243188,323,115,370161648
8148104433,11349,2014-10-23 04:01:13.000000,170.798824,-45.265052,162,113,370250233
8148090958,11349,2014-10-23 04:00:18.000000,170.79539,-45.250615,155,124,370053844
8148084096,11349,2014-10-23 03:59:52.000000,170.787376,-45.246125,137,111,370161648
8148084085,11349,2014-10-23 03:59:34.000000,170.783345,-45.242109,143,112,370161648
8148078102,11349,2014-10-23 03:59:21.000000,170.780741,-45.239011,164,110,370248900
8147969301,8126,2014-10-23 03:50:39.000000,170.793951,-45.249147,318,102,370053844
8147960969,8126,2014-10-23 03:50:30.000000,170.795549,-45.251136,343,104,370053844
8147960946,8126,2014-10-23 03:50:12.000000,170.796653,-45.255649,349,99,370053844
8147952396,8126,2014-10-23 03:49:32.000000,170.798679,-45.26489,341,96,370250233
8159219332,2513,2014-10-23 22:17:50.000000,170.785675,-45.244468,328,82,370161648
8159209614,2513,2014-10-23 22:17:05.000000,170.795476,-45.251116,342,95,370053844
8159197304,2513,2014-10-23 22:16:35.000000,170.797384,-45.25809,344,96,370250233
8159192448,4637,2014-10-23 22:16:11.000000,170.783832,-45.242708,144,95,370161648
8147847633,23587,2014-10-23 03:41:15.000000,170.7929,-45.248432,126,99,370053844
8147847611,23587,2014-10-23 03:40:57.000000,170.787405,-45.246089,136,103,370161648
8147847328,23051,2014-10-23 03:41:15.000000,170.793127,-45.248577,127,99,370053844
8147847319,23051,2014-10-23 03:40:57.000000,170.787598,-45.246257,134,102,370161648
8147838062,23051,2014-10-23 03:40:48.000000,170.785749,-45.244391,147,99,370161648
8147838159,23587,2014-10-23 03:40:39.000000,170.783692,-45.242357,143,98,370161648
8147724668,21638,2014-10-23 03:31:47.000000,170.798225,-45.263807,349,95,370250233
8158681497,37101,2014-10-23 21:48:40.000000,170.790753,-45.218896,44,96,370240705
8158681204,37131,2014-10-23 21:48:48.000000,170.79246,-45.217814,52,96,370240705
8158671448,37131,2014-10-23 21:48:28.000000,170.787578,-45.221217,44,97,370305461
8158612975,37131,2014-10-23 21:45:17.000000,170.795076,-45.250379,334,95,370053844
8158612958,37131,2014-10-23 21:44:57.000000,170.796484,-45.254916,350,95,370053844
8158610560,37101,2014-10-23 21:45:10.000000,170.795723,-45.251627,348,95,370053844
8158610549,37101,2014-10-23 21:44:50.000000,170.79683,-45.256329,349,96,370053844
8158600005,37131,2014-10-23 21:44:47.000000,170.797114,-45.257277,346,95,370156551
8158599981,37131,2014-10-23 21:44:27.000000,170.798042,-45.262038,355,95,370250233
8158598090,37101,2014-10-23 21:44:30.000000,170.797974,-45.261011,359,95,370250233
8158598065,37101,2014-10-23 21:44:10.000000,170.799016,-45.265741,345,97,370250233
8158397460,38084,2014-10-23 21:33:09.000000,170.785421,-45.244151,328,96,370161648
8158386042,38084,2014-10-23 21:32:59.000000,170.787282,-45.24612,315,96,370161648
8158386009,38084,2014-10-23 21:32:43.000000,170.791919,-45.247993,299,95,370053844
8147476702,6992,2014-10-23 03:18:14.000000,170.798879,-45.265349,343,95,370250233
8147445376,4878,2014-10-23 03:16:02.000000,170.798064,-45.262831,355,97,370250233
8147435354,4878,2014-10-23 03:15:52.000000,170.798811,-45.265236,343,99,370250233
8147429910,3751,2014-10-23 03:15:37.000000,170.796486,-45.254636,170,95,370053844
8147419874,9244,2014-10-23 03:15:10.000000,170.793302,-45.248482,130,99,370053844
8147419866,9244,2014-10-23 03:14:51.000000,170.787533,-45.245988,135,103,370161648
8147419025,3751,2014-10-23 03:15:06.000000,170.792349,-45.248203,120,98,370053844
8147419017,3751,2014-10-23 03:14:48.000000,170.78695,-45.245748,142,102,370161648
8147406354,9244,2014-10-23 03:14:33.000000,170.783788,-45.242221,143,102,370161648
8147406335,9244,2014-10-23 03:14:13.000000,170.780545,-45.237999,169,97,370248900
8147405574,3751,2014-10-23 03:14:30.000000,170.783264,-45.24201,142,97,370161648
8147370050,3751,2014-10-23 03:12:33.000000,170.787928,-45.220948,225,95,370305461
8147099222,10589,2014-10-23 02:58:10.000000,170.781337,-45.233303,13,60,370248900
8157956473,26652,2014-10-23 21:09:58.000000,170.79792,-45.259403,170,96,370250233
8157946585,26652,2014-10-23 21:09:05.000000,170.792718,-45.248336,123,98,370053844
8157934423,26652,2014-10-23 21:08:55.000000,170.789571,-45.247261,118,98,370053844
8157934410,26652,2014-10-23 21:08:36.000000,170.785184,-45.243788,144,101,370161648
8157925065,31131,2014-10-23 21:07:56.000000,170.789748,-45.247357,295,95,370053844
8157921664,26652,2014-10-23 21:08:16.000000,170.781192,-45.239803,155,95,370248900
8146809701,39373,2014-10-23 02:42:26.000000,170.796248,-45.253627,171,95,370053844
8146797511,39373,2014-10-23 02:41:29.000000,170.785003,-45.243592,144,96,370161648
8146784722,39373,2014-10-23 02:41:09.000000,170.78115,-45.239637,156,96,370248900
8146754636,8244,2014-10-23 02:39:16.000000,170.798378,-45.263922,168,118,370250233
8146742777,8244,2014-10-23 02:39:08.000000,170.798082,-45.261592,178,116,370250233
8146553921,24435,2014-10-23 02:29:18.000000,170.798046,-45.261424,178,102,370250233
8146541702,24435,2014-10-23 02:28:31.000000,170.794831,-45.249944,148,103,370053844
8146541686,24435,2014-10-23 02:28:12.000000,170.789608,-45.247231,118,98,370053844
8146529524,24435,2014-10-23 02:28:03.000000,170.787106,-45.245843,139,101,370161648
8146529491,24435,2014-10-23 02:27:45.000000,170.783423,-45.242088,143,97,370161648
8146516724,24435,2014-10-23 02:27:17.000000,170.780565,-45.235652,192,100,370248900
8146469940,20159,2014-10-23 02:24:35.000000,170.797638,-45.258728,345,96,370250233
8146457210,20159,2014-10-23 02:24:15.000000,170.798166,-45.26334,353,96,370250233
8146370653,38794,2014-10-23 02:19:47.000000,170.798783,-45.2652,342,95,370250233
8146263858,21082,2014-10-23 02:14:21.000000,170.7985,-45.264206,165,97,370250233
8146263828,21082,2014-10-23 02:14:01.000000,170.797954,-45.259454,171,96,370250233
8146250681,21082,2014-10-23 02:13:41.000000,170.796527,-45.254854,169,95,370053844
8146250670,21082,2014-10-23 02:13:21.000000,170.795118,-45.250265,152,95,370053844
8146237674,21082,2014-10-23 02:12:41.000000,170.785603,-45.244195,146,95,370161648
8146109623,4300,2014-10-23 02:06:07.000000,170.795817,-45.252049,351,97,370053844
8146108638,4637,2014-10-23 02:06:05.000000,170.796037,-45.252593,352,96,370053844
8146089991,9053,2014-10-23 02:05:20.000000,170.784776,-45.243498,323,96,370161648
8146089963,9053,2014-10-23 02:05:00.000000,170.789213,-45.247084,298,97,370161648
8146055300,11083,2014-10-23 02:03:25.000000,170.795668,-45.251243,163,95,370053844
8146050672,21310,2014-10-23 02:03:09.000000,170.792212,-45.248091,119,97,370053844
8146050228,29564,2014-10-23 02:03:08.000000,170.798642,-45.264934,342,95,370250233
8157305736,13311,2014-10-23 20:34:27.000000,170.797902,-45.259965,355,95,370250233
8157304865,13311,2014-10-23 20:34:07.000000,170.798513,-45.264611,343,97,370250233
8157283378,13312,2014-10-23 20:34:26.000000,170.798026,-45.260298,356,95,370250233
8157279387,3648,2014-10-23 20:34:03.000000,170.798919,-45.26547,344,95,370250233
8157270986,13312,2014-10-23 20:34:06.000000,170.798778,-45.264961,342,98,370250233
8157151080,33640,2014-10-23 20:27:30.000000,170.798047,-45.261396,179,88,370250233
8157140817,33640,2014-10-23 20:26:57.000000,170.796391,-45.254286,171,89,370053844
8157119916,33640,2014-10-23 20:25:47.000000,170.78346,-45.242149,143,94,370161648
8157098302,33640,2014-10-23 20:24:40.000000,170.781582,-45.228828,178,65,370311699
8157109899,33640,2014-10-23 20:25:15.000000,170.780573,-45.235614,190,88,370248900
8156966784,25347,2014-10-23 20:17:10.000000,170.798057,-45.261811,179,96,370250233
8156967006,23943,2014-10-23 20:17:11.000000,170.79811,-45.262278,175,96,370250233
8156954481,23943,2014-10-23 20:16:41.000000,170.796615,-45.255248,169,95,370053844
8156954474,23943,2014-10-23 20:16:21.000000,170.795311,-45.250552,154,95,370053844
8156954218,25347,2014-10-23 20:16:50.000000,170.797122,-45.257161,168,96,370156551
8156954197,25347,2014-10-23 20:16:30.000000,170.796021,-45.252452,172,96,370053844
8156932052,25347,2014-10-23 20:15:28.000000,170.783507,-45.242214,143,97,370161648
8146037372,21310,2014-10-23 02:02:49.000000,170.786733,-45.245514,145,96,370161648
8146029151,38793,2014-10-23 02:01:54.000000,170.798472,-45.264478,343,97,370250233
8146012252,30293,2014-10-23 02:01:23.000000,170.788581,-45.246833,126,96,370161648
8146012241,30293,2014-10-23 02:01:03.000000,170.784261,-45.242932,143,97,370161648
8146005363,31887,2014-10-23 02:00:59.000000,170.783618,-45.241954,141,95,370161648
8145872033,8449,2014-10-23 01:54:05.000000,170.786411,-45.24515,149,96,370161648
8145748498,14064,2014-10-23 01:47:41.000000,170.798282,-45.263972,348,97,370250233
8145730758,35853,2014-10-23 01:46:56.000000,170.791418,-45.218438,45,98,370240705
8145638154,11163,2014-10-23 01:42:24.000000,170.795686,-45.251588,348,96,370053844
8156777148,16327,2014-10-23 20:07:01.000000,170.799111,-45.265612,164,87,370250233
8156764479,16339,2014-10-23 20:06:01.000000,170.795855,-45.251598,165,95,370053844
8156764631,16327,2014-10-23 20:06:01.000000,170.79584,-45.251792,169,95,370053844
8156752585,16327,2014-10-23 20:05:41.000000,170.791923,-45.247988,117,98,370053844
8156752342,16339,2014-10-23 20:05:31.000000,170.788562,-45.246863,125,96,370161648
8156726603,14185,2014-10-23 20:03:57.000000,170.794282,-45.249362,140,97,370053844
8156729810,16327,2014-10-23 20:04:27.000000,170.780772,-45.234847,193,83,370248900
8145522363,39673,2014-10-23 01:36:29.000000,170.797568,-45.258487,344,96,370250233
8156209597,3729,2014-10-23 19:36:20.000000,170.791634,-45.247902,297,95,370053844
8156174228,16348,2014-10-23 19:34:06.000000,170.79218,-45.217951,48,95,370240705
8156049496,8247,2014-10-23 19:27:51.000000,170.797715,-45.258941,348,95,370250233
8156049445,8247,2014-10-23 19:27:31.000000,170.79822,-45.263674,351,95,370250233
8145047861,2096,2014-10-23 01:13:14.000000,170.798529,-45.263981,171,98,370250233
8145039308,2129,2014-10-23 01:13:00.000000,170.798057,-45.260488,178,96,370250233
8145020487,2096,2014-10-23 01:11:44.000000,170.787068,-45.245757,145,95,370161648
8145011801,2129,2014-10-23 01:11:50.000000,170.788353,-45.246715,128,95,370161648
8145008170,2096,2014-10-23 01:11:34.000000,170.785232,-45.243707,143,97,370161648
8144944398,39535,2014-10-23 01:08:02.000000,170.797381,-45.257905,163,96,370156551
8144930949,39535,2014-10-23 01:07:42.000000,170.796152,-45.253259,171,96,370053844
8144930915,39535,2014-10-23 01:07:22.000000,170.793729,-45.248928,134,95,370053844
8144917586,39535,2014-10-23 01:06:42.000000,170.784106,-45.242733,143,95,370161648
8144904713,39535,2014-10-23 01:06:32.000000,170.782083,-45.240821,144,94,370248900
8144930961,39535,2014-10-23 01:07:52.000000,170.79669,-45.255602,169,94,370053844
8144917610,39535,2014-10-23 01:07:12.000000,170.790991,-45.247677,112,90,370053844
8144859314,17728,2014-10-23 01:03:49.000000,170.792442,-45.217792,52,95,370240705
8144877177,39535,2014-10-23 01:05:08.000000,170.783155,-45.224696,209,69,370160061
8155400270,22108,2014-10-23 18:53:16.000000,170.798387,-45.263861,168,95,370250233
8155400250,22108,2014-10-23 18:52:56.000000,170.797865,-45.259136,168,95,370250233
8155395858,37868,2014-10-23 18:52:41.000000,170.786828,-45.245562,145,97,370161648
8155388046,22108,2014-10-23 18:52:36.000000,170.796422,-45.254472,170,96,370053844
8155388027,22108,2014-10-23 18:52:16.000000,170.794791,-45.249894,146,95,370053844
8155383520,37868,2014-10-23 18:52:01.000000,170.780422,-45.237508,176,96,370248900
8155348846,12118,2014-10-23 18:50:08.000000,170.790508,-45.21907,45,96,370240705
8144484269,33751,2014-10-23 00:45:20.000000,170.798591,-45.26471,341,96,370250233
8144477227,33965,2014-10-23 00:45:19.000000,170.798719,-45.265109,344,96,370250233
8144402298,24291,2014-10-23 00:41:22.000000,170.785028,-45.243628,143,103,370161648
8144400134,12907,2014-10-23 00:41:12.000000,170.782639,-45.241439,143,96,370248900
8144317716,4897,2014-10-23 00:36:58.000000,170.790751,-45.218904,44,95,370240705
8155269744,12118,2014-10-23 18:46:02.000000,170.799067,-45.265887,346,95,370250233
8155069107,9613,2014-10-23 18:35:30.000000,170.791917,-45.24799,116,97,370053844
8154915950,21048,2014-10-23 18:26:43.000000,170.798886,-45.265404,343,98,370250233
8154908098,21881,2014-10-23 18:26:14.000000,170.788699,-45.246829,125,100,370161648
8154908088,21881,2014-10-23 18:25:55.000000,170.784572,-45.243154,143,97,370161648
8144227499,4897,2014-10-23 00:32:28.000000,170.796155,-45.253583,351,95,370053844
8144149187,41170,2014-10-23 00:28:48.000000,170.786263,-45.245133,329,95,370161648
8144145246,18353,2014-10-23 00:28:36.000000,170.789056,-45.247106,300,96,370161648
8144109656,41170,2014-10-23 00:27:08.000000,170.798715,-45.265014,341,95,370250233
8154556838,39243,2014-10-23 18:05:53.000000,170.79584,-45.252045,171,95,370053844
8154556671,12589,2014-10-23 18:06:03.000000,170.790691,-45.24762,112,96,370053844
8154556538,38793,2014-10-23 18:05:52.000000,170.795912,-45.252006,171,95,370053844
8154551991,12909,2014-10-23 18:05:59.000000,170.789851,-45.247293,116,96,370053844
8154551946,12909,2014-10-23 18:05:39.000000,170.785253,-45.243787,144,97,370161648
8154545117,38793,2014-10-23 18:05:35.000000,170.793117,-45.248526,128,95,370053844
8154544693,39243,2014-10-23 18:05:33.000000,170.792257,-45.248144,120,95,370053844
8154544682,39243,2014-10-23 18:05:13.000000,170.786756,-45.245572,144,95,370161648
8154544467,12589,2014-10-23 18:05:33.000000,170.78372,-45.24245,142,97,370161648
8154544458,12589,2014-10-23 18:05:13.000000,170.780517,-45.238331,170,97,370248900
8154537844,12589,2014-10-23 18:04:53.000000,170.781258,-45.233619,194,95,370248900
8154533809,38793,2014-10-23 18:05:05.000000,170.785544,-45.244086,145,98,370161648
8154458738,31622,2014-10-23 18:00:24.000000,170.798203,-45.262916,175,96,370250233
8154448350,31622,2014-10-23 18:00:04.000000,170.797504,-45.258065,163,99,370250233
8154448343,31622,2014-10-23 17:59:44.000000,170.796194,-45.253245,171,100,370053844
8154437971,31622,2014-10-23 17:59:17.000000,170.791311,-45.247776,113,103,370053844
8154437953,31622,2014-10-23 17:58:58.000000,170.786179,-45.244818,149,99,370161648
8154426944,7367,2014-10-23 17:58:27.000000,170.780235,-45.236437,3,96,370248900
8154415836,7367,2014-10-23 17:57:37.000000,170.787743,-45.246424,311,95,370161648
8154406900,7367,2014-10-23 17:57:15.000000,170.79397,-45.249145,318,95,370053844
8154396050,7367,2014-10-23 17:56:45.000000,170.796717,-45.255841,349,95,370053844
8154396032,7367,2014-10-23 17:56:25.000000,170.79799,-45.260511,359,96,370250233
8154385353,7367,2014-10-23 17:56:15.000000,170.798115,-45.262884,354,95,370250233
8154286562,8454,2014-10-23 17:49:59.000000,170.790307,-45.219248,44,95,370240705
8143876785,8302,2014-10-23 00:14:58.000000,170.798133,-45.262459,175,95,370250233
8143863120,8302,2014-10-23 00:14:38.000000,170.797375,-45.257824,164,95,370156551
8143860079,2828,2014-10-23 00:14:11.000000,170.795889,-45.251757,168,95,370053844
8143849022,8302,2014-10-23 00:14:08.000000,170.79551,-45.250929,159,96,370053844
8143848108,2828,2014-10-23 00:14:01.000000,170.794517,-45.249578,142,96,370053844
8143848093,2828,2014-10-23 00:13:41.000000,170.788954,-45.247028,122,96,370161648
8143836731,8302,2014-10-23 00:13:19.000000,170.783948,-45.242556,143,103,370161648
8143836705,8302,2014-10-23 00:12:59.000000,170.780598,-45.238404,167,95,370248900
8143833804,2828,2014-10-23 00:13:22.000000,170.784773,-45.243418,143,101,370161648
8143833788,2828,2014-10-23 00:13:02.000000,170.780932,-45.239403,159,95,370248900
8143830708,14185,2014-10-23 00:13:02.000000,170.791129,-45.218654,44,96,370240705
8143807820,14185,2014-10-23 00:11:43.000000,170.78155,-45.232619,13,96,370248906
8143794673,14185,2014-10-23 00:11:23.000000,170.7803,-45.237281,357,96,370248900
8143783147,14185,2014-10-23 00:10:43.000000,170.78663,-45.245471,326,96,370161648
8143770153,14185,2014-10-23 00:09:59.000000,170.796049,-45.252906,351,96,370053844
8143770139,14185,2014-10-23 00:09:39.000000,170.797258,-45.257639,345,96,370156551
8143757136,14185,2014-10-23 00:09:09.000000,170.79862,-45.264746,341,98,370250233
8143685778,37205,2014-10-23 00:05:37.000000,170.780469,-45.235581,13,95,370248900
8143673030,37205,2014-10-23 00:04:47.000000,170.78707,-45.245928,318,99,370161648
8143661028,37205,2014-10-23 00:04:28.000000,170.792719,-45.248396,306,100,370053844
8143660980,37205,2014-10-23 00:04:10.000000,170.79587,-45.252217,351,102,370053844
8143647864,37205,2014-10-23 00:03:52.000000,170.796933,-45.25671,348,96,370156551
8154212354,8450,2014-10-23 17:45:12.000000,170.79069,-45.218956,44,101,370240705
8153985925,565,2014-10-23 17:30:50.000000,170.796153,-45.252887,171,98,370053844
8153985897,565,2014-10-23 17:30:30.000000,170.793295,-45.248665,129,95,370053844
8153985158,563,2014-10-23 17:30:47.000000,170.796041,-45.252332,171,98,370053844
8153995388,565,2014-10-23 17:31:30.000000,170.798355,-45.262119,172,95,370250233
8153924103,11349,2014-10-23 17:26:06.000000,170.792896,-45.248414,307,114,370053844
8153915523,11349,2014-10-23 17:25:50.000000,170.795919,-45.252447,351,119,370053844
8153915518,11349,2014-10-23 17:25:34.000000,170.797054,-45.257064,348,114,370156551
8153908257,11349,2014-10-23 17:25:10.000000,170.798313,-45.263902,348,117,370250233
8153834747,41244,2014-10-23 17:19:36.000000,170.797985,-45.259746,353,95,370250233
8153652939,21048,2014-10-23 17:05:12.000000,170.798339,-45.263635,168,98,370250233
8143197402,38482,2014-10-22 23:40:44.000000,170.790153,-45.219348,44,97,370240705
8143120736,38482,2014-10-22 23:36:04.000000,170.79842,-45.264197,347,97,370250233
8143108757,38481,2014-10-22 23:35:59.000000,170.798661,-45.264876,341,97,370250233
8153629553,10527,2014-10-23 17:03:13.000000,170.796875,-45.25559,168,99,370053844
8153628713,15139,2014-10-23 17:03:30.000000,170.798013,-45.259817,174,95,370250233
8153628708,15139,2014-10-23 17:03:10.000000,170.796565,-45.255088,168,103,370053844
8153614864,15139,2014-10-23 17:02:17.000000,170.787662,-45.246253,134,98,370161648
8153614849,15139,2014-10-23 17:01:59.000000,170.783869,-45.24253,143,102,370161648
8153612574,21048,2014-10-23 17:01:47.000000,170.793609,-45.248829,133,97,370053844
8153609094,20490,2014-10-23 17:01:36.000000,170.790046,-45.247384,115,99,370053844
8153609089,20490,2014-10-23 17:01:17.000000,170.785464,-45.244031,145,103,370161648
8153605766,21048,2014-10-23 17:01:27.000000,170.787703,-45.246241,133,97,370161648
8153605757,21048,2014-10-23 17:01:09.000000,170.783896,-45.242511,143,102,370161648
8153601896,20490,2014-10-23 17:01:08.000000,170.783506,-45.242158,143,103,370161648
8153601889,20490,2014-10-23 17:00:48.000000,170.780453,-45.237836,173,97,370248900
8153598458,21048,2014-10-23 17:00:40.000000,170.780483,-45.236034,187,96,370248900
8153500030,40460,2014-10-23 16:51:38.000000,170.796517,-45.25364,168,95,370053844
8153499969,40461,2014-10-23 16:51:37.000000,170.79623,-45.253682,170,95,370053844
8153363631,23943,2014-10-23 16:38:39.000000,170.792468,-45.217788,52,97,370240705
8153360786,25347,2014-10-23 16:38:33.000000,170.790776,-45.218881,44,97,370240705
8153357176,23943,2014-10-23 16:38:19.000000,170.787564,-45.221167,45,96,370305461
8153354217,8376,2014-10-23 16:37:46.000000,170.798252,-45.262746,175,95,370250233
8153349107,8025,2014-10-23 16:37:28.000000,170.797702,-45.258684,164,95,370250233
8153349012,8375,2014-10-23 16:37:37.000000,170.798101,-45.260646,177,95,370250233
8153348684,25347,2014-10-23 16:37:15.000000,170.781447,-45.233098,16,96,370248900
8153347109,8376,2014-10-23 16:37:16.000000,170.796858,-45.255748,169,95,370053844
8153345624,23943,2014-10-23 16:37:15.000000,170.781466,-45.232985,18,97,370248900
8153342417,8375,2014-10-23 16:37:07.000000,170.796149,-45.25369,171,95,370053844
8153342451,8025,2014-10-23 16:36:58.000000,170.795848,-45.251635,166,95,370053844
8153340279,8376,2014-10-23 16:36:56.000000,170.79554,-45.25105,159,95,370053844
8153334745,25347,2014-10-23 16:35:53.000000,170.792553,-45.248368,304,95,370053844
8153333257,23943,2014-10-23 16:36:14.000000,170.786599,-45.245503,326,96,370161648
8153333255,23943,2014-10-23 16:35:54.000000,170.792065,-45.248122,300,96,370053844
8153327632,25347,2014-10-23 16:35:34.000000,170.795798,-45.252412,349,96,370053844
8153327619,25347,2014-10-23 16:35:14.000000,170.796947,-45.256871,348,97,370156551
8153327431,23943,2014-10-23 16:35:42.000000,170.794887,-45.250123,330,96,370053844
8153327420,23943,2014-10-23 16:35:22.000000,170.796407,-45.254752,349,96,370053844
8153321071,25347,2014-10-23 16:35:04.000000,170.797752,-45.25922,349,97,370250233
8153321066,25347,2014-10-23 16:34:44.000000,170.798283,-45.263969,348,96,370250233
8153320705,23943,2014-10-23 16:34:52.000000,170.797981,-45.261855,355,96,370250233
8153250378,572,2014-10-23 16:27:06.000000,170.783605,-45.242293,143,95,370161648
8153165480,36140,2014-10-23 16:18:17.000000,170.798304,-45.263577,170,95,370250233
8153163668,36141,2014-10-23 16:17:55.000000,170.797486,-45.258172,163,98,370250233
8153159332,36140,2014-10-23 16:17:57.000000,170.797764,-45.25881,165,97,370250233
8153157952,36141,2014-10-23 16:17:18.000000,170.794551,-45.24964,144,97,370053844
8153152030,36141,2014-10-23 16:16:58.000000,170.789052,-45.24696,121,97,370161648
8153152022,36141,2014-10-23 16:16:38.000000,170.784709,-45.243215,142,99,370161648
8153153984,36140,2014-10-23 16:17:10.000000,170.792946,-45.248435,126,95,370053844
8153153973,36140,2014-10-23 16:16:50.000000,170.787183,-45.245885,140,97,370161648
8142921661,16571,2014-10-22 23:26:26.000000,170.796066,-45.252664,171,95,370053844
8153137772,27196,2014-10-23 16:15:13.000000,170.791974,-45.218096,46,96,370240705
8153110939,8374,2014-10-23 16:12:15.000000,170.797793,-45.259953,355,95,370250233
8153107599,27192,2014-10-23 16:11:54.000000,170.795125,-45.250335,333,96,370053844
8153106069,28671,2014-10-23 16:11:54.000000,170.795064,-45.250313,333,96,370053844
8153104842,8374,2014-10-23 16:11:55.000000,170.798401,-45.264533,342,97,370250233
8153103297,27196,2014-10-23 16:11:53.000000,170.795365,-45.250662,337,96,370053844
8153103289,27196,2014-10-23 16:11:33.000000,170.796665,-45.255358,348,95,370053844
8153101983,27192,2014-10-23 16:11:44.000000,170.796016,-45.252658,351,95,370053844
8153101980,27192,2014-10-23 16:11:24.000000,170.797153,-45.257335,346,96,370156551
8153100779,28671,2014-10-23 16:11:24.000000,170.797128,-45.257302,346,96,370156551
8150907769,39127,2014-10-23 09:47:02.000000,170.789577,-45.219687,45,97,370158759
8150897464,39127,2014-10-23 09:44:54.000000,170.785921,-45.244692,329,96,370161648
8150894157,39127,2014-10-23 09:44:34.000000,170.790892,-45.247683,292,95,370053844
8150812186,38084,2014-10-23 09:29:02.000000,170.7981,-45.261814,177,98,370250233
8150808454,38084,2014-10-23 09:28:52.000000,170.79795,-45.259425,169,95,370250233
8150808429,38084,2014-10-23 09:28:32.000000,170.796552,-45.254715,170,96,370053844
8150804471,38084,2014-10-23 09:28:02.000000,170.79274,-45.248389,124,96,370053844
8150800581,38084,2014-10-23 09:27:02.000000,170.780358,-45.237682,175,96,370248900
8142577693,9571,2014-10-22 23:08:16.000000,170.79353,-45.248792,132,96,370053844
8142563734,9571,2014-10-22 23:07:56.000000,170.787789,-45.24633,132,95,370161648
8142563703,9571,2014-10-22 23:07:36.000000,170.783817,-45.242463,143,97,370161648
8150568666,41102,2014-10-23 08:45:12.000000,170.787612,-45.246248,137,96,370161648
8150564736,41102,2014-10-23 08:44:52.000000,170.783586,-45.242272,143,95,370161648
8150390153,38084,2014-10-23 08:15:25.000000,170.790668,-45.218863,45,96,370240705
8150379661,38084,2014-10-23 08:13:42.000000,170.78006,-45.237219,356,95,370248900
8150375717,38084,2014-10-23 08:12:52.000000,170.788507,-45.246831,303,95,370161648
8150375712,38084,2014-10-23 08:12:42.000000,170.791491,-45.247826,296,95,370053844
8150345290,23943,2014-10-23 08:07:46.000000,170.795768,-45.25157,167,96,370053844
8150286104,18986,2014-10-23 07:58:25.000000,170.790272,-45.219208,45,123,370240705
